"","lat","lon","species"
"32862",24.601633,-82.87565,"Seriola dumerili"
"32872",24.562933,-82.946617,"Seriola dumerili"
"32882",24.577567,-82.889083,"Seriola dumerili"
"32892",24.558717,-82.919633,"Seriola dumerili"
"32922",24.6191,-82.863233,"Seriola dumerili"
"32932",24.56295,-82.94665,"Seriola dumerili"
"32942",24.601717,-82.875583,"Seriola dumerili"
"32952",24.594033,-82.8855,"Seriola dumerili"
"32962",24.573117,-82.913817,"Seriola dumerili"
"32972",24.602867,-82.873833,"Seriola dumerili"
"32982",24.621883,-82.860367,"Seriola dumerili"
"32992",24.602817,-82.87385,"Seriola dumerili"
"33001",24.594217,-82.88555,"Seriola dumerili"
"330110",24.5621,-82.94775,"Seriola dumerili"
"33042",24.551933,-82.92655,"Seriola dumerili"
"33062",24.582767,-82.88805,"Seriola dumerili"
"33072",24.619233,-82.863217,"Seriola dumerili"
"33082",24.59925,-82.87165,"Seriola dumerili"
"33092",24.62185,-82.860367,"Seriola dumerili"
"33103",24.573183,-82.9142,"Seriola dumerili"
"33122",24.59425,-82.880133,"Seriola dumerili"
"33152",24.594217,-82.879983,"Seriola dumerili"
"33162",24.6107,-82.870417,"Seriola dumerili"
"33172",24.558783,-82.919717,"Seriola dumerili"
"33182",24.554,-82.949817,"Seriola dumerili"
"33192",24.553917,-82.949667,"Seriola dumerili"
"33212",24.577633,-82.8891,"Seriola dumerili"
"33223",24.70015,-82.776617,"Seriola dumerili"
"33232",24.677933,-83.0201,"Seriola dumerili"
"33242",24.659517,-83.0084,"Seriola dumerili"
"33252",24.95185,-80.45725,"Seriola dumerili"
"33262",24.635917,-83.103217,"Seriola dumerili"
"33272",24.676067,-83.08345,"Seriola dumerili"
"33282",24.703267,-82.788083,"Seriola dumerili"
"33292",24.62335,-83.02795,"Seriola dumerili"
"33302",24.574767,-82.947,"Seriola dumerili"
"33313",24.956167,-80.453767,"Seriola dumerili"
"33322",24.609967,-83.042,"Seriola dumerili"
"33332",24.63875,-83.042067,"Seriola dumerili"
"33342",24.60825,-82.929233,"Seriola dumerili"
"33352",24.723233,-82.84145,"Seriola dumerili"
"33362",24.677433,-82.99155,"Seriola dumerili"
"33372",24.567,-82.97485,"Seriola dumerili"
"33382",24.712917,-82.7945,"Seriola dumerili"
"33392",24.599217,-82.943833,"Seriola dumerili"
"33402",24.649417,-83.102967,"Seriola dumerili"
"33413",25.168833,-80.2326,"Seriola dumerili"
"33422",24.72315,-82.846133,"Seriola dumerili"
"33432",24.72305,-82.79855,"Seriola dumerili"
"33442",24.662683,-83.014783,"Seriola dumerili"
"33452",24.658733,-83.015417,"Seriola dumerili"
"33462",24.594883,-82.941533,"Seriola dumerili"
"33472",24.566067,-82.95605,"Seriola dumerili"
"33482",24.679633,-83.05795,"Seriola dumerili"
"33492",24.715483,-82.839717,"Seriola dumerili"
"33501",24.671133,-83.085983,"Seriola dumerili"
"33516",24.674667,-83.086283,"Seriola dumerili"
"33522",24.61445,-82.92655,"Seriola dumerili"
"33532",25.2222,-80.200167,"Seriola dumerili"
"33542",25.267783,-80.178383,"Seriola dumerili"
"33552",24.64015,-83.10295,"Seriola dumerili"
"33562",24.637717,-83.05255,"Seriola dumerili"
"33572",24.708783,-82.774633,"Seriola dumerili"
"33582",25.195433,-80.2261,"Seriola dumerili"
"33592",24.647083,-83.07955,"Seriola dumerili"
"33601",24.708867,-82.971483,"Seriola dumerili"
"33614",24.6065,-83.0803,"Seriola dumerili"
"33622",25.078383,-80.317467,"Seriola dumerili"
"33632",24.655417,-83.085583,"Seriola dumerili"
"33642",25.1937,-80.2271,"Seriola dumerili"
"33652",25.2371,-80.193883,"Seriola dumerili"
"33662",25.066383,-80.318967,"Seriola dumerili"
"33672",24.683083,-83.0128,"Seriola dumerili"
"33682",24.702917,-82.98365,"Seriola dumerili"
"33701",24.56785,-82.961217,"Seriola dumerili"
"33714",24.684283,-83.06845,"Seriola dumerili"
"33722",24.56715,-82.974883,"Seriola dumerili"
"33732",24.718483,-82.802883,"Seriola dumerili"
"33742",24.708917,-82.774817,"Seriola dumerili"
"33752",25.03815,-80.3425,"Seriola dumerili"
"33762",24.69965,-82.999383,"Seriola dumerili"
"33772",24.613083,-83.088983,"Seriola dumerili"
"33781",24.67695,-83.016467,"Seriola dumerili"
"33791",24.649217,-83.102033,"Seriola dumerili"
"33801",24.605783,-83.075367,"Seriola dumerili"
"33815",24.6041,-82.941167,"Seriola dumerili"
"33822",25.076717,-80.316983,"Seriola dumerili"
"33832",24.670367,-83.0698,"Seriola dumerili"
"33842",24.630883,-83.103517,"Seriola dumerili"
"33852",24.61375,-83.039483,"Seriola dumerili"
"33861",24.593617,-83.057067,"Seriola dumerili"
"33872",24.707383,-82.773983,"Seriola dumerili"
"33882",25.16865,-80.2325,"Seriola dumerili"
"33892",24.5819,-83.04565,"Seriola dumerili"
"33901",24.69585,-82.981,"Seriola dumerili"
"33913",24.699183,-83.0017,"Seriola dumerili"
"33922",25.257817,-80.184933,"Seriola dumerili"
"33932",24.643517,-83.051967,"Seriola dumerili"
"33942",24.715583,-82.839867,"Seriola dumerili"
"33952",24.565933,-82.956017,"Seriola dumerili"
"33961",24.575817,-82.938967,"Seriola dumerili"
"33971",24.719733,-82.7899,"Seriola dumerili"
"33982",24.6076,-83.065167,"Seriola dumerili"
"34001",24.723267,-82.79055,"Seriola dumerili"
"34013",24.649267,-83.083667,"Seriola dumerili"
"34032",24.678767,-83.00115,"Seriola dumerili"
"34042",24.439033,-81.8989,"Seriola dumerili"
"34052",24.647267,-83.07965,"Seriola dumerili"
"34072",24.685417,-83.07225,"Seriola dumerili"
"34081",24.7077,-82.774017,"Seriola dumerili"
"34093",24.703017,-82.78815,"Seriola dumerili"
"34104",24.700667,-82.77835,"Seriola dumerili"
"34116",24.59345,-83.057417,"Seriola dumerili"
"34122",24.599317,-82.944,"Seriola dumerili"
"34132",25.230967,-80.19945,"Seriola dumerili"
"34142",24.72355,-82.805317,"Seriola dumerili"
"34152",24.6451,-83.04985,"Seriola dumerili"
"34162",24.724867,-82.8139,"Seriola dumerili"
"34172",24.6431,-83.103233,"Seriola dumerili"
"34182",24.9535,-80.451133,"Seriola dumerili"
"34192",25.02565,-80.354583,"Seriola dumerili"
"34202",24.679317,-83.025617,"Seriola dumerili"
"34215",24.63435,-83.044,"Seriola dumerili"
"34222",24.70885,-82.774733,"Seriola dumerili"
"34231",24.656333,-83.084117,"Seriola dumerili"
"34242",24.570833,-82.962683,"Seriola dumerili"
"34272",24.610483,-82.929617,"Seriola dumerili"
"34282",24.69975,-82.999433,"Seriola dumerili"
"34302",24.723183,-82.8259,"Seriola dumerili"
"34314",24.594983,-82.941433,"Seriola dumerili"
"34322",24.715833,-82.982133,"Seriola dumerili"
"34332",24.637517,-83.0365,"Seriola dumerili"
"34342",24.616483,-83.0665,"Seriola dumerili"
"34352",24.677017,-83.02285,"Seriola dumerili"
"34372",24.603417,-83.044367,"Seriola dumerili"
"34382",24.704933,-82.77305,"Seriola dumerili"
"34391",24.608917,-83.061583,"Seriola dumerili"
"34401",25.160783,-80.238,"Seriola dumerili"
"34412",25.2706,-80.178117,"Seriola dumerili"
"34422",24.722983,-82.82595,"Seriola dumerili"
"34442",24.441817,-81.944133,"Seriola dumerili"
"34452",24.606033,-83.084683,"Seriola dumerili"
"34471",24.57625,-82.9438,"Seriola dumerili"
"34491",24.623267,-83.027867,"Seriola dumerili"
"34502",24.7218,-82.830267,"Seriola dumerili"
"34513",24.720667,-82.839667,"Seriola dumerili"
"34522",24.613183,-83.0781,"Seriola dumerili"
"34532",24.6798,-83.057817,"Seriola dumerili"
"34551",24.673683,-82.997583,"Seriola dumerili"
"34561",25.246183,-80.19135,"Seriola dumerili"
"34571",24.609717,-83.065217,"Seriola dumerili"
"34581",24.596517,-83.0436,"Seriola dumerili"
"34591",24.990617,-80.407,"Seriola dumerili"
"34601",24.7163,-82.790833,"Seriola dumerili"
"34613",24.726833,-82.8085,"Seriola dumerili"
"34622",25.1817,-80.230917,"Seriola dumerili"
"34632",24.694867,-83.058,"Seriola dumerili"
"34642",24.679267,-83.02555,"Seriola dumerili"
"34652",24.71875,-82.815933,"Seriola dumerili"
"34662",24.659267,-83.0085,"Seriola dumerili"
"34672",24.645217,-83.078183,"Seriola dumerili"
"34691",24.721717,-82.8302,"Seriola dumerili"
"34702",24.649533,-83.102917,"Seriola dumerili"
"34713",24.728433,-82.811983,"Seriola dumerili"
"34722",24.69475,-83.0603,"Seriola dumerili"
"34732",24.7186,-82.802983,"Seriola dumerili"
"34742",24.63125,-82.903817,"Seriola dumerili"
"34752",24.683167,-83.012683,"Seriola dumerili"
"34762",24.6773,-83.061767,"Seriola dumerili"
"34771",24.719783,-82.78975,"Seriola dumerili"
"34781",25.196533,-80.22525,"Seriola dumerili"
"34791",24.439017,-81.900567,"Seriola dumerili"
"34812",25.068433,-80.317683,"Seriola dumerili"
"34822",24.617983,-83.085583,"Seriola dumerili"
"34832",24.69905,-82.987667,"Seriola dumerili"
"34841",24.630617,-82.908767,"Seriola dumerili"
"34851",24.67945,-83.05525,"Seriola dumerili"
"34871",25.241233,-80.1932,"Seriola dumerili"
"34884",24.945567,-80.457533,"Seriola dumerili"
"34901",25.037617,-80.343383,"Seriola dumerili"
"34913",25.114517,-80.278383,"Seriola dumerili"
"34922",25.22775,-80.20115,"Seriola dumerili"
"34932",24.4419,-81.942033,"Seriola dumerili"
"34942",24.573383,-82.9639,"Seriola dumerili"
"34952",24.701983,-82.789967,"Seriola dumerili"
"34962",24.680383,-83.0176,"Seriola dumerili"
"34971",25.257867,-80.184783,"Seriola dumerili"
"34982",24.656383,-83.07985,"Seriola dumerili"
"34991",24.693367,-82.9864,"Seriola dumerili"
"35001",24.595183,-82.946283,"Seriola dumerili"
"35015",24.575933,-82.93905,"Seriola dumerili"
"35022",24.9528,-80.453617,"Seriola dumerili"
"35041",25.17235,-80.23035,"Seriola dumerili"
"35051",24.6749,-83.086183,"Seriola dumerili"
"35061",24.677383,-83.06165,"Seriola dumerili"
"35072",24.62025,-83.084,"Seriola dumerili"
"35081",24.623,-82.922467,"Seriola dumerili"
"35091",24.6972,-82.995867,"Seriola dumerili"
"35103",24.67365,-83.068017,"Seriola dumerili"
"35114",24.694817,-83.058267,"Seriola dumerili"
"35122",24.6861,-83.050617,"Seriola dumerili"
"35132",24.627483,-83.103133,"Seriola dumerili"
"35142",24.9381,-80.4708,"Seriola dumerili"
"35152",24.652417,-83.007767,"Seriola dumerili"
"35182",24.63665,-83.04205,"Seriola dumerili"
"35192",24.670717,-83.002617,"Seriola dumerili"
"35216",24.644883,-83.050033,"Seriola dumerili"
"35222",24.6843,-83.008767,"Seriola dumerili"
"35232",24.721217,-82.814083,"Seriola dumerili"
"35242",24.662583,-83.014717,"Seriola dumerili"
"35263",24.698267,-82.9952,"Seriola dumerili"
"35282",25.030867,-80.354883,"Seriola dumerili"
"35292",24.657217,-83.014617,"Seriola dumerili"
"35302",24.607467,-83.06525,"Seriola dumerili"
"35315",24.691617,-82.981367,"Seriola dumerili"
"35332",25.15165,-80.24635,"Seriola dumerili"
"35342",25.19665,-80.225283,"Seriola dumerili"
"35352",24.603483,-82.930817,"Seriola dumerili"
"35362",24.722667,-82.833417,"Seriola dumerili"
"35371",24.570883,-82.9629,"Seriola dumerili"
"35391",24.617833,-83.0383,"Seriola dumerili"
"35402",24.6761,-83.08365,"Seriola dumerili"
"35414",25.025933,-80.3542,"Seriola dumerili"
"35422",24.72285,-82.833567,"Seriola dumerili"
"35432",24.7048,-82.772967,"Seriola dumerili"
"35443",24.946583,-80.45605,"Seriola dumerili"
"35452",24.638783,-83.04185,"Seriola dumerili"
"35462",24.697767,-83.00175,"Seriola dumerili"
"35473",24.65615,-83.005633,"Seriola dumerili"
"35481",24.726767,-82.8084,"Seriola dumerili"
"35491",24.697817,-83.001683,"Seriola dumerili"
"35501",24.6089,-83.061417,"Seriola dumerili"
"35512",24.7095,-82.97495,"Seriola dumerili"
"35523",24.665717,-83.008,"Seriola dumerili"
"35542",24.6891,-83.052383,"Seriola dumerili"
"35562",24.627683,-83.07715,"Seriola dumerili"
"35571",25.0936,-80.305617,"Seriola dumerili"
"35581",24.58845,-83.052467,"Seriola dumerili"
"35591",24.715733,-82.981833,"Seriola dumerili"
"35601",24.708933,-82.971383,"Seriola dumerili"
"35622",24.681517,-82.990283,"Seriola dumerili"
"35632",24.64025,-83.103017,"Seriola dumerili"
"35641",24.4418,-81.944133,"Seriola dumerili"
"35651",24.63645,-83.04205,"Seriola dumerili"
"35661",24.617133,-83.055733,"Seriola dumerili"
"35671",24.649233,-83.102167,"Seriola dumerili"
"35681",24.6221,-82.921917,"Seriola dumerili"
"35691",24.657267,-83.005133,"Seriola dumerili"
"35701",24.700117,-82.9813,"Seriola dumerili"
"35722",24.665317,-83.073483,"Seriola dumerili"
"35732",24.694817,-83.060617,"Seriola dumerili"
"35752",24.616717,-83.078767,"Seriola dumerili"
"35781",24.707217,-82.774017,"Seriola dumerili"
"35801",24.721783,-82.787867,"Seriola dumerili"
"35813",24.678383,-83.062633,"Seriola dumerili"
"35822",24.697267,-82.990883,"Seriola dumerili"
"35832",24.709467,-82.97515,"Seriola dumerili"
"35841",24.724683,-82.81395,"Seriola dumerili"
"35851",24.567933,-82.961067,"Seriola dumerili"
"35861",24.7002,-82.776533,"Seriola dumerili"
"35871",24.707633,-82.985183,"Seriola dumerili"
"35882",24.6841,-83.008683,"Seriola dumerili"
"35891",25.096283,-80.301183,"Seriola dumerili"
"35902",24.645433,-83.08765,"Seriola dumerili"
"35913",25.233283,-80.197617,"Seriola dumerili"
"35922",24.569917,-82.974233,"Seriola dumerili"
"35932",24.641033,-83.038,"Seriola dumerili"
"35942",24.67695,-83.022983,"Seriola dumerili"
"35962",24.686767,-83.014117,"Seriola dumerili"
"35972",24.712917,-82.984083,"Seriola dumerili"
"35982",24.6736,-83.068233,"Seriola dumerili"
"35991",24.619167,-82.925183,"Seriola dumerili"
"36001",24.618517,-83.08135,"Seriola dumerili"
"36022",24.441717,-81.94415,"Seriola dumerili"
"36032",24.6208,-83.027917,"Seriola dumerili"
"36042",24.718817,-82.8219,"Seriola dumerili"
"36052",24.69345,-82.986417,"Seriola dumerili"
"36062",25.157717,-80.240217,"Seriola dumerili"
"36081",24.588317,-83.052633,"Seriola dumerili"
"36104",24.57935,-83.043033,"Seriola dumerili"
"36113",24.98935,-80.408133,"Seriola dumerili"
"36122",24.61915,-82.925167,"Seriola dumerili"
"36132",25.26105,-80.183,"Seriola dumerili"
"36153",24.95055,-80.458817,"Seriola dumerili"
"36172",24.627117,-83.0742,"Seriola dumerili"
"36182",24.622983,-83.1017,"Seriola dumerili"
"36192",25.1654,-80.2347,"Seriola dumerili"
"36202",24.645283,-83.078067,"Seriola dumerili"
"36222",24.937717,-80.473367,"Seriola dumerili"
"36242",24.595217,-82.94625,"Seriola dumerili"
"36252",25.230833,-80.199283,"Seriola dumerili"
"36262",24.71265,-82.799667,"Seriola dumerili"
"36292",24.617983,-83.038133,"Seriola dumerili"
"36301",24.62,-83.08395,"Seriola dumerili"
"36313",24.6565,-83.084167,"Seriola dumerili"
"36322",24.685483,-83.0722,"Seriola dumerili"
"36332",24.699167,-83.0015,"Seriola dumerili"
"36352",24.583283,-83.0434,"Seriola dumerili"
"36362",24.576383,-82.94365,"Seriola dumerili"
"36372",24.618383,-83.081383,"Seriola dumerili"
"36381",24.62725,-83.074167,"Seriola dumerili"
"36391",24.721717,-82.787833,"Seriola dumerili"
"36401",24.618217,-83.05685,"Seriola dumerili"
"36422",24.655533,-83.085583,"Seriola dumerili"
"36432",24.645417,-83.087467,"Seriola dumerili"
"36452",24.5939,-82.944383,"Seriola dumerili"
"36471",24.6732,-83.061817,"Seriola dumerili"
"36481",24.615167,-82.923417,"Seriola dumerili"
"36501",24.437133,-81.915433,"Seriola dumerili"
"36513",24.687383,-83.0664,"Seriola dumerili"
"36522",24.596683,-83.043333,"Seriola dumerili"
"36533",24.686917,-83.0142,"Seriola dumerili"
"36542",24.6432,-83.103,"Seriola dumerili"
"36552",25.181983,-80.234967,"Seriola dumerili"
"36562",24.63465,-83.04385,"Seriola dumerili"
"36581",24.702833,-82.983667,"Seriola dumerili"
"36591",24.70915,-82.774633,"Seriola dumerili"
"36601",24.599067,-83.0436,"Seriola dumerili"
"36613",24.62785,-83.077183,"Seriola dumerili"
"36622",25.154267,-80.243867,"Seriola dumerili"
"36642",24.6674,-83.0732,"Seriola dumerili"
"36672",24.723367,-82.841367,"Seriola dumerili"
"36681",24.66745,-83.073,"Seriola dumerili"
"36713",24.989317,-80.408183,"Seriola dumerili"
"36722",24.7101,-82.98585,"Seriola dumerili"
"36742",24.72305,-82.846183,"Seriola dumerili"
"36761",24.620967,-83.0279,"Seriola dumerili"
"36791",24.953567,-80.451033,"Seriola dumerili"
"36801",24.61785,-83.085383,"Seriola dumerili"
"36832",24.605517,-83.075317,"Seriola dumerili"
"36842",25.096383,-80.30115,"Seriola dumerili"
"36852",24.613883,-83.039467,"Seriola dumerili"
"36862",24.67035,-83.06965,"Seriola dumerili"
"36871",24.603433,-82.930817,"Seriola dumerili"
"36881",24.637633,-83.052633,"Seriola dumerili"
"36901",24.723367,-82.794483,"Seriola dumerili"
"36922",25.195567,-80.226033,"Seriola dumerili"
"36932",25.154333,-80.243817,"Seriola dumerili"
"36942",24.57365,-82.933383,"Seriola dumerili"
"36961",24.6221,-82.922033,"Seriola dumerili"
"36971",24.6183,-83.056583,"Seriola dumerili"
"36991",25.219233,-80.204767,"Seriola dumerili"
"37001",24.656033,-83.005733,"Seriola dumerili"
"37013",24.622933,-83.101767,"Seriola dumerili"
"37032",24.6971,-82.9961,"Seriola dumerili"
"37042",24.640967,-83.03795,"Seriola dumerili"
"37052",24.62305,-82.92255,"Seriola dumerili"
"37071",24.66585,-83.008067,"Seriola dumerili"
"37103",25.1725,-80.230417,"Seriola dumerili"
"37116",24.61655,-83.06645,"Seriola dumerili"
"37142",24.718717,-82.815717,"Seriola dumerili"
"37172",24.7227,-82.785183,"Seriola dumerili"
"37202",24.65625,-83.0799,"Seriola dumerili"
"37213",24.5772,-83.0471,"Seriola dumerili"
"37222",24.593783,-82.944467,"Seriola dumerili"
"37232",24.6035,-83.044267,"Seriola dumerili"
"37242",24.953417,-80.456017,"Seriola dumerili"
"37252",24.665367,-83.07355,"Seriola dumerili"
"37262",24.617267,-83.055717,"Seriola dumerili"
"37272",25.112817,-80.280867,"Seriola dumerili"
"37282",24.722833,-82.785317,"Seriola dumerili"
"37292",24.679233,-83.055083,"Seriola dumerili"
"37314",24.950583,-80.458717,"Seriola dumerili"
"37332",24.712667,-82.794583,"Seriola dumerili"
"37342",24.67295,-83.085283,"Seriola dumerili"
"37352",24.67805,-83.020233,"Seriola dumerili"
"37371",24.573617,-82.933183,"Seriola dumerili"
"37381",24.64935,-83.0838,"Seriola dumerili"
"37391",24.716317,-82.790633,"Seriola dumerili"
"37401",24.6678,-82.99765,"Seriola dumerili"
"37412",24.668067,-82.997733,"Seriola dumerili"
"37422",24.5992,-83.0436,"Seriola dumerili"
"37432",24.63065,-83.10155,"Seriola dumerili"
"37442",24.69725,-82.99105,"Seriola dumerili"
"37452",24.7236,-82.794483,"Seriola dumerili"
"37462",24.951717,-80.457117,"Seriola dumerili"
"37481",24.579233,-83.04305,"Seriola dumerili"
"37491",25.2679,-80.178433,"Seriola dumerili"
"37501",24.700367,-82.778467,"Seriola dumerili"
"37513",25.237233,-80.1937,"Seriola dumerili"
"37532",24.613167,-83.078367,"Seriola dumerili"
"37542",24.696,-82.981,"Seriola dumerili"
"37552",24.678233,-83.062467,"Seriola dumerili"
"37561",24.678783,-83.0012,"Seriola dumerili"
"37581",24.625333,-83.102,"Seriola dumerili"
"37591",25.078333,-80.317517,"Seriola dumerili"
"37601",24.58335,-83.043267,"Seriola dumerili"
"37614",24.62545,-83.102083,"Seriola dumerili"
"37622",24.630983,-83.103483,"Seriola dumerili"
"37632",24.946583,-80.45595,"Seriola dumerili"
"37652",24.657367,-83.005,"Seriola dumerili"
"37671",24.670717,-83.0025,"Seriola dumerili"
"37691",24.673,-83.08525,"Seriola dumerili"
"37701",24.699033,-82.987767,"Seriola dumerili"
"37714",24.710083,-82.985667,"Seriola dumerili"
"37722",24.627333,-83.103033,"Seriola dumerili"
"37732",24.610467,-82.929617,"Seriola dumerili"
"37781",24.698317,-82.995467,"Seriola dumerili"
"37801",24.71275,-82.79955,"Seriola dumerili"
"37814",24.7,-82.981183,"Seriola dumerili"
"37832",24.630617,-82.908683,"Seriola dumerili"
"37851",24.712383,-82.77515,"Seriola dumerili"
"37861",24.65715,-83.014633,"Seriola dumerili"
"37871",24.5747,-82.947333,"Seriola dumerili"
"37901",24.68165,-82.99035,"Seriola dumerili"
"37914",25.15765,-80.2403,"Seriola dumerili"
"37932",24.7209,-82.839717,"Seriola dumerili"
"37942",24.63585,-83.103267,"Seriola dumerili"
"37952",24.701983,-82.79005,"Seriola dumerili"
"37971",24.6916,-82.98135,"Seriola dumerili"
"38001",24.582,-83.0455,"Seriola dumerili"
"38032",25.260933,-80.182867,"Seriola dumerili"
"38052",24.72385,-82.819817,"Seriola dumerili"
"38081",24.689017,-83.05245,"Seriola dumerili"
"38103",24.723033,-82.798383,"Seriola dumerili"
"38115",24.643383,-83.051883,"Seriola dumerili"
"38122",24.677067,-83.016617,"Seriola dumerili"
"38131",24.569983,-82.974183,"Seriola dumerili"
"38162",24.718733,-82.821817,"Seriola dumerili"
"38172",24.7237,-82.819983,"Seriola dumerili"
"38182",25.233233,-80.197567,"Seriola dumerili"
"38192",24.57355,-82.9638,"Seriola dumerili"
"38202",24.6062,-83.080367,"Seriola dumerili"
"38214",24.6874,-83.06635,"Seriola dumerili"
"38232",24.712967,-82.983983,"Seriola dumerili"
"38242",24.6308,-83.101483,"Seriola dumerili"
"38271",24.613217,-83.088917,"Seriola dumerili"
"38281",24.956083,-80.4536,"Seriola dumerili"
"38301",24.67575,-82.816283,"Seriola dumerili"
"38314",25.058167,-80.382217,"Seriola dumerili"
"38322",24.697833,-82.790317,"Seriola dumerili"
"38332",24.45425,-81.857717,"Seriola dumerili"
"38342",24.642517,-82.844917,"Seriola dumerili"
"38352",24.639283,-82.856417,"Seriola dumerili"
"38362",24.65395,-82.778167,"Seriola dumerili"
